bank_to,k_symbol,account_to,account_id,amount,order_id
WX,LEASING,95418405,3614,3382.7,34727.0
MN,SIPO,28523504,3614,1214.0,34728.0
OP,NULL,19014889,3614,1081.0,34729.0
MN,POJISTNE,4245263,3614,2886.0,34730.0
UV,SIPO,28111076,3615,3781.0,34731.0
AB,SIPO,52725309,3617,57.0,34732.0
AB,NULL,46849840,3617,1797.0,34733.0
GH,POJISTNE,6879449,3617,1389.0,34734.0
KL,SIPO,91105961,3618,8812.0,34735.0
CD,NULL,40253979,3618,826.0,34736.0
WX,SIPO,1515150,3621,5319.0,34740.0
EF,SIPO,48173946,3622,9698.0,34741.0
YZ,NULL,19400376,3622,2286.0,34742.0
OP,SIPO,63441431,3623,2490.0,34743.0
YZ,NULL,12989753,3623,105.0,34744.0
GH,SIPO,76964914,3624,11953.0,34745.0
CD,SIPO,78479534,3625,1544.0,34746.0
YZ,SIPO,6307900,3625,467.0,34747.0
ST,SIPO,53192520,3626,3068.0,34748.0
CD,NULL,85035067,3626,5156.0,34749.0
WX,SIPO,48774606,3628,1791.0,34751.0
CD,NULL,23473745,3628,189.0,34752.0
GH,POJISTNE,50009119,3628,1343.0,34753.0
MN,UVER,36472505,3629,2645.5,34754.0
CD,SIPO,72661483,3629,1894.0,34755.0
QR,NULL,11967546,3629,368.0,34756.0
UV,POJISTNE,21008116,3629,8742.0,34757.0
QR,SIPO,14763951,3631,3407.0,34763.0
UV,LEASING,62396734,3632,2544.0,34764.0
AB,SIPO,84880846,3633,7037.0,34765.0
AB,NULL,61292290,3633,799.0,34766.0
GH,LEASING,31865799,3634,4851.1,34767.0
KL,SIPO,61182141,3635,2045.0,34768.0
MN,NULL,61283069,3635,493.0,34769.0
GH,SIPO,45862406,3636,40.0,34770.0
IJ,NULL,68396133,3636,1731.0,34771.0
EF,POJISTNE,19441080,3636,4744.0,34772.0
YZ,SIPO,98685901,3637,4877.0,34773.0
ST,NULL,57452273,3637,219.0,34774.0
MN,UVER,80355101,3637,1169.0,34775.0
IJ,SIPO,81354158,3638,14417.0,34776.0
OP,SIPO,74130224,3639,3358.0,34777.0
AB,SIPO,21871125,3640,2040.0,34778.0
KL,SIPO,67058944,3641,2163.0,34779.0
IJ,SIPO,34674823,3644,2304.0,34783.0
UV,SIPO,37983209,3645,7021.0,34784.0
AB,NULL,95973336,3645,2651.0,34785.0
AB,SIPO,43066799,3646,2855.0,34786.0
IJ,NULL,47689282,3646,3182.0,34787.0
OP,SIPO,97101318,3647,5842.0,34788.0
YZ,SIPO,23132455,3648,1812.0,34789.0
ST,NULL,57323801,3648,640.0,34790.0
QR,POJISTNE,19181388,3648,17.0,34791.0
WX,SIPO,57693803,3649,6468.0,34792.0
ST,NULL,17516535,3649,4.0,34793.0
MN,SIPO,85858434,3650,7858.0,34794.0
YZ,SIPO,29599017,3651,2728.0,34795.0
GH,SIPO,31254297,3652,3005.0,34796.0
IJ,SIPO,41153007,3653,4128.0,34797.0
ST,NULL,80628025,3653,1208.0,34798.0
QR,SIPO,71955466,3654,6946.0,34799.0
QR,SIPO,35052341,3655,2945.0,34800.0
EF,NULL,63581627,3655,2927.0,34801.0
KL,POJISTNE,28216910,3655,1124.0,34802.0
AB,SIPO,71329426,3657,1533.0,34803.0
WX,SIPO,60077226,3659,1672.0,34804.0
AB,NULL,66256487,3659,2862.0,34805.0
ST,POJISTNE,66483676,3659,2205.0,34806.0
ST,NULL,8070820,3659,955.0,34807.0
OP,SIPO,83624249,3661,3310.0,34808.0
OP,SIPO,84084528,3663,7862.0,34809.0
GH,UVER,3468728,3664,5658.0,34810.0
OP,LEASING,36443472,3665,3394.8,34811.0
ST,SIPO,18253863,3665,4351.0,34812.0
QR,NULL,84521090,3665,2465.0,34813.0
GH,SIPO,41246616,3667,2975.0,34816.0
WX,SIPO,63851803,3669,2057.0,34817.0
AB,NULL,20263856,3669,1298.0,34818.0
CD,POJISTNE,75799655,3669,2087.0,34819.0
UV,SIPO,46954530,3670,2961.0,34820.0
ST,SIPO,62767541,3671,2777.0,34821.0
AB,SIPO,42041498,3672,2388.0,34822.0
KL,NULL,33347761,3672,2957.0,34823.0
MN,SIPO,41758221,3673,1939.0,34824.0
EF,UVER,94948046,3674,1968.7,34825.0
EF,SIPO,25279706,3674,9503.0,34826.0
YZ,SIPO,27985441,3675,7824.0,34827.0
ST,SIPO,76132893,3676,3319.0,34828.0
MN,SIPO,83299553,3677,2283.0,34829.0
CD,UVER,68775540,3678,5269.0,34831.0
CD,SIPO,36547637,3679,3869.0,34832.0
OP,NULL,62108045,3679,5148.0,34833.0
KL,UVER,30865085,3679,9268.0,34834.0
MN,SIPO,24556887,3680,1030.0,34835.0
UV,SIPO,42364639,3680,2470.0,34836.0
AB,SIPO,62512141,3681,7797.0,34837.0
UV,SIPO,41079390,3682,2761.0,34838.0
AB,SIPO,55347096,3683,3114.0,34839.0
WX,SIPO,86708855,3684,3365.0,34840.0
OP,SIPO,22078037,3686,2054.0,34842.0
KL,SIPO,44689565,3687,5106.0,34843.0
WX,LEASING,69802808,3689,4609.9,34844.0
MN,SIPO,84757935,3690,4514.0,34845.0
AB,SIPO,56120270,3691,3267.0,34846.0
ST,SIPO,73999780,3692,3263.0,34847.0
GH,SIPO,36411053,3693,8992.0,34848.0
OP,SIPO,90951615,3694,4492.0,34849.0
EF,SIPO,65356701,3695,8101.0,34850.0
KL,SIPO,77298909,3696,3581.0,34851.0
YZ,LEASING,33187008,3696,1133.0,34852.0
GH,SIPO,99985640,3697,300.0,34853.0
KL,NULL,90743112,3697,5632.0,34854.0
WX,SIPO,57787090,3699,7085.0,34855.0
GH,SIPO,41282796,3700,5230.0,34856.0
MN,SIPO,4635501,3701,2844.0,34857.0
ST,SIPO,45320862,3702,9650.0,34858.0
YZ,LEASING,10236680,3702,418.0,34859.0
QR,SIPO,89147013,3703,1820.0,34860.0
GH,NULL,25207352,3703,192.0,34861.0
YZ,SIPO,11861372,3704,3046.0,34862.0
EF,SIPO,51997315,3706,4298.0,34863.0
KL,SIPO,96639173,3709,5579.0,34865.0
MN,NULL,33267444,3709,1317.0,34866.0
EF,POJISTNE,39317482,3709,255.0,34867.0
EF,NULL,22020697,3709,474.0,34868.0
CD,SIPO,59793263,3710,4633.0,34869.0
CD,UVER,24353820,3711,7683.2,34870.0
CD,SIPO,80358522,3712,2499.0,34872.0
WX,SIPO,44852805,3714,3217.0,34873.0
AB,NULL,69903582,3714,513.0,34874.0
EF,POJISTNE,64223658,3714,77.0,34875.0
IJ,NULL,5437863,3714,426.0,34876.0
MN,LEASING,97482406,3717,1558.2,34877.0
MN,SIPO,95008021,3717,10727.0,34878.0
WX,SIPO,79798763,3718,2107.0,34879.0
QR,SIPO,49360007,3719,3197.0,34880.0
UV,SIPO,84661042,3720,2957.0,34881.0
WX,SIPO,69870853,3721,2128.0,34882.0
AB,NULL,86966162,3721,132.0,34883.0
QR,SIPO,71472602,3722,8123.0,34884.0
YZ,UVER,86384850,3724,2597.0,34885.0
KL,SIPO,24855488,3725,7642.0,34886.0
MN,SIPO,64175748,3726,6785.0,34887.0
WX,NULL,41449713,3726,2588.0,34888.0
OP,SIPO,1811063,3727,6598.0,34889.0
ST,NULL,36931669,3727,836.0,34890.0
QR,POJISTNE,60296291,3727,1030.0,34891.0
OP,SIPO,52811223,3729,2941.0,34892.0
OP,SIPO,83157652,3730,1944.0,34893.0
QR,SIPO,48735064,3731,1974.0,34894.0
ST,SIPO,31681299,3732,1668.0,34895.0
YZ,SIPO,74489986,3733,11123.0,34896.0
IJ,SIPO,95204364,3735,6302.0,34897.0
GH,NULL,60675847,3735,1173.0,34898.0
EF,SIPO,75976282,3736,3500.0,34899.0
CD,SIPO,48756384,3737,3805.0,34900.0
CD,SIPO,26807791,3737,29.0,34901.0
EF,SIPO,91961931,3738,5750.0,34902.0
QR,SIPO,55627053,3741,4228.0,34906.0
UV,SIPO,34186905,3742,2969.0,34907.0
GH,SIPO,70616876,3743,5478.0,34908.0
QR,POJISTNE,71234905,3743,757.0,34909.0
OP,NULL,7009309,3743,390.0,34910.0
ST,LEASING,40573942,3743,885.0,34911.0
ST,SIPO,65273123,3745,11469.0,34915.0
UV,NULL,77627140,3745,841.0,34916.0
KL,SIPO,13736939,3746,4353.0,34917.0
KL,NULL,7049614,3746,556.0,34918.0
YZ,LEASING,4717898,3746,1333.0,34919.0
IJ,SIPO,82686203,3747,2389.0,34920.0
IJ,NULL,93115895,3747,1827.0,34921.0
UV,POJISTNE,1665688,3747,1500.0,34922.0
MN,UVER,80613380,3747,6365.0,34923.0
QR,SIPO,77061086,3748,308.0,34924.0
EF,NULL,10963404,3748,1820.0,34925.0
CD,SIPO,99050771,3749,3904.0,34926.0
UV,SIPO,81509756,3750,7774.0,34927.0
UV,SIPO,58641087,3751,110.0,34928.0
YZ,NULL,49654692,3751,3046.0,34929.0
IJ,SIPO,56390714,3752,3218.0,34930.0
YZ,UVER,34449517,3752,1547.0,34931.0
IJ,SIPO,9330445,3753,1540.0,34932.0
GH,UVER,72773557,3754,2856.0,34933.0
YZ,SIPO,10911417,3754,3976.0,34934.0
OP,NULL,52597421,3754,1184.0,34935.0
MN,POJISTNE,55045568,3754,913.0,34936.0
UV,NULL,27539909,3754,900.0,34937.0
IJ,LEASING,221682,3755,2956.1,34938.0
YZ,SIPO,53685873,3755,13500.0,34939.0
YZ,SIPO,82284283,3756,9023.0,34940.0
KL,SIPO,350499,3757,987.0,34941.0
ST,NULL,43094796,3757,1229.0,34942.0
EF,POJISTNE,59959924,3757,803.0,34943.0
OP,NULL,41911280,3757,3933.0,34944.0
YZ,SIPO,62182962,3758,4009.0,34945.0
AB,SIPO,45222652,3759,1642.0,34946.0
YZ,LEASING,4517555,3760,2947.8,34947.0
AB,SIPO,57082331,3763,3232.0,34951.0
IJ,NULL,55779212,3763,3623.0,34952.0
CD,SIPO,8085334,3764,2506.0,34953.0
QR,SIPO,73058956,3765,617.0,34954.0
QR,NULL,28543275,3765,762.0,34955.0
EF,POJISTNE,11630344,3765,691.0,34956.0
CD,SIPO,36534357,3766,9546.0,34957.0
ST,SIPO,48275125,3767,881.0,34958.0
EF,NULL,4828662,3767,3655.0,34959.0
CD,SIPO,98724436,3769,2050.0,34960.0
YZ,SIPO,32996630,3770,9060.0,34961.0
IJ,LEASING,77776777,3771,1152.0,34962.0
QR,SIPO,93521964,3772,7775.0,34963.0
MN,SIPO,19248593,3773,3146.0,34964.0
CD,SIPO,61108714,3774,5745.0,34965.0
AB,NULL,76028048,3774,2881.0,34966.0
KL,SIPO,93404399,3775,2448.0,34967.0
IJ,SIPO,41931992,3776,4739.0,34968.0
ST,NULL,93457734,3776,2261.0,34969.0
QR,SIPO,6119949,3777,1039.0,34970.0
AB,NULL,91688686,3777,1007.0,34971.0
YZ,POJISTNE,87551414,3777,102.0,34972.0
CD,SIPO,941700,3778,3035.0,34973.0
WX,LEASING,62903511,3778,1515.0,34974.0
CD,SIPO,38576167,3779,159.0,34975.0
KL,NULL,79480331,3779,853.0,34976.0
ST,POJISTNE,6959701,3779,2969.0,34977.0
YZ,SIPO,29958713,3780,370.0,34978.0
AB,SIPO,77057331,3780,1241.0,34979.0
GH,SIPO,78370004,3781,7701.0,34980.0
UV,SIPO,93482148,3782,553.0,34981.0
UV,NULL,43415004,3782,2790.0,34982.0
AB,POJISTNE,96572547,3782,10608.0,34983.0
WX,SIPO,49779665,3783,3041.0,34984.0
IJ,SIPO,70703857,3784,1583.0,34985.0
GH,NULL,35721373,3784,3360.0,34986.0
UV,SIPO,21385729,3785,6502.0,34987.0
EF,SIPO,96782379,3787,4407.0,34988.0
ST,LEASING,13449669,3787,1953.0,34989.0
QR,SIPO,43976020,3789,11244.0,34990.0
WX,SIPO,1958173,3791,3682.0,34991.0
YZ,NULL,15558588,3791,3147.0,34992.0
MN,POJISTNE,4485118,3791,1033.0,34993.0
OP,SIPO,13595378,3792,3518.0,34994.0
YZ,SIPO,82695603,3793,5706.0,34995.0
KL,SIPO,83359801,3794,4536.0,34996.0
WX,SIPO,49257469,3795,2419.0,34997.0
CD,NULL,41867381,3795,6679.0,34998.0
QR,SIPO,12162918,3796,8301.0,34999.0
MN,SIPO,51615589,3798,1258.0,35000.0
MN,NULL,28350711,3798,8637.0,35001.0
AB,SIPO,1355666,3799,4673.0,35002.0
MN,NULL,9053272,3799,1290.0,35003.0
EF,POJISTNE,71719521,3799,136.0,35004.0
UV,NULL,23728156,3799,213.0,35005.0
AB,SIPO,68339317,3800,1294.0,35006.0
OP,NULL,90384268,3800,3634.0,35007.0
MN,SIPO,36424207,3802,3276.0,35008.0
IJ,SIPO,73056244,3803,5188.0,35009.0
KL,UVER,84903490,3804,5270.7,35010.0
WX,SIPO,32746297,3804,643.0,35011.0
CD,NULL,46665102,3804,4458.0,35012.0
KL,SIPO,33937186,3805,5908.0,35013.0
WX,SIPO,51833760,3806,3216.0,35014.0
AB,NULL,66113912,3806,2478.0,35015.0
ST,POJISTNE,6164783,3806,18.0,35016.0
GH,SIPO,5179399,3807,4828.0,35017.0
AB,SIPO,7896417,3808,1966.0,35018.0
GH,NULL,27884578,3808,4767.0,35019.0
WX,SIPO,10469216,3809,1965.0,35020.0
OP,NULL,52133649,3809,1619.0,35021.0
YZ,POJISTNE,9162903,3809,2.0,35022.0
KL,SIPO,25770914,3810,2862.0,35023.0
KL,SIPO,13080460,3811,2515.0,35024.0
GH,SIPO,23986679,3812,2125.0,35025.0
EF,SIPO,81887119,3813,5645.0,35026.0
KL,NULL,81905740,3813,895.0,35027.0
EF,POJISTNE,20648479,3813,333.0,35028.0
QR,LEASING,94093620,3815,3162.4,35029.0
MN,SIPO,93542521,3817,6529.0,35030.0
QR,SIPO,35474443,3818,3596.0,35031.0
OP,NULL,32659602,3818,1474.0,35032.0
CD,POJISTNE,34760767,3818,4065.0,35033.0
CD,SIPO,89256637,3819,7102.0,35034.0
UV,SIPO,41454017,3820,8054.0,35035.0
GH,SIPO,32954842,3822,11657.0,35036.0
UV,SIPO,61468034,3824,6198.0,35037.0
GH,SIPO,788856,3826,4518.0,35038.0
GH,SIPO,80965399,3828,2010.0,35039.0
EF,SIPO,9319293,3830,5498.0,35044.0
IJ,SIPO,97227751,3832,160.0,35046.0
UV,NULL,41750305,3832,4176.0,35047.0
MN,SIPO,68814772,3833,6760.0,35048.0
KL,SIPO,49577087,3834,3114.0,35049.0
YZ,NULL,63132923,3834,375.0,35050.0
MN,POJISTNE,51878350,3834,3189.0,35051.0
YZ,NULL,52872371,3834,262.0,35052.0
WX,UVER,34075695,3834,1921.0,35053.0
IJ,SIPO,1018590,3835,6337.0,35054.0
AB,NULL,19860339,3835,1247.0,35055.0
QR,SIPO,24936366,3836,2676.0,35056.0
MN,NULL,95188617,3836,1011.0,35057.0
YZ,POJISTNE,32683402,3836,5308.0,35058.0
YZ,LEASING,24419355,3837,1377.6,35059.0
YZ,LEASING,94504993,3839,3072.1,35060.0
CD,SIPO,87679588,3840,2559.0,35061.0
ST,SIPO,99752336,3841,440.0,35062.0
MN,SIPO,55037939,3841,1223.0,35063.0
ST,SIPO,627255,3842,2776.0,35064.0
UV,SIPO,74524152,3844,2260.0,35065.0
WX,SIPO,31715512,3845,8866.0,35066.0
GH,SIPO,312638,3846,2016.0,35067.0
YZ,SIPO,2573502,3847,5500.0,35068.0
YZ,NULL,83747803,3847,7.0,35069.0
QR,POJISTNE,36324137,3847,883.0,35070.0
YZ,SIPO,42658120,3848,7241.0,35071.0
IJ,SIPO,72727924,3849,4447.0,35072.0
IJ,SIPO,3844541,3850,2037.0,35073.0
CD,NULL,34453201,3850,5120.0,35074.0
MN,SIPO,52305114,3851,1294.0,35075.0
KL,NULL,91988861,3851,9505.0,35076.0
CD,SIPO,38480061,3852,220.0,35077.0
CD,SIPO,24416232,3852,3144.0,35078.0
QR,SIPO,36950737,3854,1290.0,35080.0
OP,NULL,59714329,3854,930.0,35081.0
ST,SIPO,32587927,3855,950.0,35082.0
IJ,NULL,38085216,3855,5578.0,35083.0
MN,POJISTNE,78167867,3855,795.0,35084.0
UV,SIPO,91998385,3856,2280.0,35085.0
ST,SIPO,18218005,3857,2183.0,35086.0
WX,UVER,17110729,3859,5120.2,35087.0
AB,LEASING,27327156,3860,1248.5,35088.0
ST,SIPO,88340824,3860,8323.0,35089.0
EF,SIPO,32061487,3861,4227.0,35090.0
MN,UVER,12050682,3862,2080.8,35091.0
UV,SIPO,37094020,3862,3508.0,35092.0
YZ,NULL,17165685,3862,7824.0,35093.0
QR,SIPO,88157391,3863,8504.0,35094.0
KL,SIPO,59408056,3864,347.0,35095.0
GH,NULL,67975002,3864,5960.0,35096.0
GH,POJISTNE,15961814,3864,511.0,35097.0
QR,NULL,75671767,3864,1419.0,35098.0
OP,SIPO,62146550,3865,5947.0,35099.0
AB,SIPO,21799749,3867,5476.0,35100.0
CD,SIPO,47142148,3868,3259.0,35101.0
GH,LEASING,43038785,3869,1248.5,35102.0
UV,SIPO,88817554,3869,6360.0,35103.0
AB,SIPO,91396879,3870,3673.0,35104.0
UV,SIPO,55483001,3871,153.0,35105.0
AB,SIPO,64580011,3871,1505.0,35106.0
UV,UVER,37346983,3872,2502.2,35107.0
GH,SIPO,39719027,3872,1691.0,35108.0
QR,NULL,66648661,3872,923.0,35109.0
KL,POJISTNE,84313565,3872,5301.0,35110.0
MN,NULL,8770090,3872,2908.0,35111.0
CD,SIPO,51856213,3874,5861.0,35115.0
IJ,UVER,93942355,3875,6413.7,35116.0
UV,SIPO,60230421,3876,12056.0,35117.0
QR,SIPO,32653641,3877,3711.0,35118.0
OP,SIPO,23655247,3878,216.0,35119.0
YZ,NULL,38488340,3878,1648.0,35120.0
YZ,POJISTNE,35417062,3878,70.0,35121.0
CD,SIPO,74985646,3880,1942.0,35126.0
EF,SIPO,91738003,3881,1319.0,35127.0
IJ,NULL,58912730,3881,3188.0,35128.0
KL,SIPO,49302369,3882,1608.0,35129.0
QR,NULL,87316327,3882,379.0,35130.0
ST,POJISTNE,72013407,3882,77.0,35131.0
IJ,NULL,12070072,3882,100.0,35132.0
YZ,SIPO,5279612,3884,5011.0,35133.0
GH,LEASING,4249543,3885,1176.0,35134.0
MN,SIPO,51578915,3887,2013.0,35135.0
KL,SIPO,70547342,3889,173.0,35136.0
GH,NULL,94921665,3889,1767.0,35137.0
MN,SIPO,11023718,3890,5467.0,35138.0
GH,SIPO,80522375,3891,3172.0,35139.0
GH,SIPO,29015290,3892,2238.0,35140.0
QR,SIPO,80644279,3893,1501.0,35141.0
MN,NULL,44051182,3893,1534.0,35142.0
OP,SIPO,98407303,3894,2745.0,35143.0
YZ,SIPO,15127009,3894,621.0,35144.0
OP,SIPO,23516989,3895,4414.0,35145.0
EF,SIPO,45272469,3896,2602.0,35146.0
MN,NULL,53936433,3896,1642.0,35147.0
MN,SIPO,68786066,3897,5350.0,35148.0
WX,SIPO,33097869,3898,2650.0,35149.0
IJ,SIPO,84541290,3899,3069.0,35150.0
GH,LEASING,92254411,3901,932.0,35153.0
WX,SIPO,38989275,3902,1016.0,35154.0
ST,NULL,77708458,3902,5419.0,35155.0
CD,SIPO,41765970,3903,6583.0,35156.0
UV,SIPO,63099199,3904,2075.0,35157.0
YZ,SIPO,45596945,3905,7689.0,35158.0
EF,UVER,96055197,3906,5577.3,35159.0
CD,UVER,56403291,3907,5577.3,35160.0
KL,SIPO,49593687,3908,1630.0,35161.0
QR,SIPO,26197701,3908,1008.0,35162.0
YZ,SIPO,4480547,3909,8279.0,35163.0
QR,NULL,5039710,3909,713.0,35164.0
YZ,POJISTNE,73936581,3909,617.0,35165.0
YZ,SIPO,79231428,3910,2673.0,35166.0
EF,SIPO,83345818,3911,1946.0,35167.0
UV,SIPO,99253552,3912,1177.0,35168.0
KL,SIPO,95519256,3912,1551.0,35169.0
OP,SIPO,66400325,3913,7333.0,35170.0
AB,SIPO,39802485,3914,6118.0,35171.0
GH,SIPO,25808733,3915,9510.0,35172.0
EF,UVER,91283201,3916,2693.7,35173.0
UV,SIPO,38921874,3916,10900.0,35174.0
UV,NULL,51592075,3916,1078.0,35175.0
AB,POJISTNE,23392904,3916,2570.0,35176.0
CD,SIPO,89179288,3917,2362.0,35177.0
QR,NULL,63465010,3917,2833.0,35178.0
YZ,POJISTNE,75628006,3917,789.0,35179.0
OP,NULL,9782308,3917,272.0,35180.0
ST,SIPO,11387104,3918,4865.0,35181.0
KL,SIPO,81950729,3919,3521.0,35182.0
MN,SIPO,27645427,3922,2953.0,35183.0
ST,SIPO,4434031,3923,5037.0,35184.0
KL,SIPO,47621411,3924,3093.0,35185.0
WX,SIPO,61645322,3925,4256.0,35186.0
OP,NULL,25474483,3925,2247.0,35187.0
IJ,SIPO,55667674,3926,2232.0,35188.0
CD,SIPO,14631736,3927,1926.0,35189.0
YZ,NULL,35319298,3927,1400.0,35190.0
YZ,SIPO,79120719,3930,9101.0,35196.0
UV,SIPO,38860297,3932,1593.0,35197.0
YZ,LEASING,1246595,3933,1616.2,35198.0
MN,SIPO,96072834,3934,2396.0,35199.0
WX,LEASING,62539005,3935,1184.0,35200.0
MN,SIPO,30181229,3935,2648.0,35201.0
GH,NULL,11549193,3935,5908.0,35202.0
YZ,POJISTNE,3849626,3935,652.0,35203.0
MN,NULL,46342325,3935,1070.0,35204.0
CD,SIPO,59733676,3936,1859.0,35205.0
ST,NULL,98634075,3936,127.0,35206.0
AB,POJISTNE,8674580,3936,432.0,35207.0
KL,SIPO,92072844,3937,3385.0,35208.0
CD,SIPO,83267962,3938,3869.0,35209.0
MN,SIPO,57331061,3939,5177.0,35210.0
MN,SIPO,7649010,3941,1510.0,35211.0
WX,NULL,13397574,3941,599.0,35212.0
YZ,UVER,11209202,3942,2982.5,35213.0
ST,SIPO,34098577,3942,13428.0,35214.0
YZ,SIPO,50228506,3943,1942.0,35215.0
QR,SIPO,78422194,3944,1165.0,35216.0
EF,NULL,65107047,3944,3338.0,35217.0
GH,SIPO,72052663,3946,4832.0,35218.0
AB,NULL,14122963,3946,4607.0,35219.0
CD,SIPO,13642275,3947,2469.0,35220.0
YZ,NULL,94871657,3947,619.0,35221.0
YZ,SIPO,3428841,3948,314.0,35222.0
EF,NULL,58645462,3948,2780.0,35223.0
YZ,POJISTNE,3555155,3948,1969.0,35224.0
EF,NULL,3710729,3948,210.0,35225.0
EF,SIPO,8577830,3950,6955.0,35226.0
WX,LEASING,71886944,3950,1185.0,35227.0
OP,UVER,7565194,3951,7284.0,35228.0
GH,SIPO,72330528,3952,367.0,35229.0
GH,SIPO,22428715,3952,1138.0,35230.0
AB,UVER,85838764,3953,5297.7,35231.0
MN,SIPO,77104884,3954,2014.0,35232.0
EF,SIPO,9654927,3955,4129.0,35233.0
GH,NULL,24978786,3955,997.0,35234.0
ST,SIPO,20439923,3956,6035.0,35235.0
IJ,NULL,23786348,3956,892.0,35236.0
AB,LEASING,40621632,3959,1680.6,35237.0
CD,SIPO,74252974,3960,3204.0,35238.0
AB,SIPO,38375651,3961,2309.0,35239.0
IJ,SIPO,27212840,3963,3477.0,35240.0
WX,NULL,88884788,3963,95.0,35241.0
EF,POJISTNE,42651188,3963,70.0,35242.0
UV,SIPO,49043488,3964,2146.0,35243.0
IJ,SIPO,59096312,3966,1754.0,35244.0
AB,UVER,28307140,3967,2349.5,35245.0
QR,SIPO,24362379,3969,4299.0,35246.0
ST,SIPO,15046972,3970,8957.0,35247.0
KL,SIPO,30010575,3971,9510.0,35248.0
UV,NULL,54464662,3971,1026.0,35249.0
WX,POJISTNE,30132991,3971,857.0,35250.0
MN,NULL,55104500,3971,402.0,35251.0
GH,SIPO,4039895,3972,7012.0,35252.0
AB,NULL,33554858,3972,2012.0,35253.0
IJ,SIPO,58564495,3973,6941.0,35254.0
QR,SIPO,35360241,3974,4670.0,35255.0
YZ,SIPO,22444594,3975,2269.0,35256.0
ST,SIPO,59522145,3976,967.0,35257.0
ST,SIPO,8696937,3976,1447.0,35258.0
ST,SIPO,51005125,3977,2974.0,35259.0
WX,SIPO,59417921,3978,3616.0,35260.0
UV,NULL,2867442,3978,692.0,35261.0
QR,POJISTNE,18854892,3978,1997.0,35262.0
WX,SIPO,51212304,3979,6256.0,35263.0
ST,SIPO,74249100,3980,1367.0,35264.0
QR,NULL,32205635,3980,2264.0,35265.0
AB,SIPO,83879112,3981,1383.0,35266.0
EF,NULL,20137071,3981,336.0,35267.0
MN,POJISTNE,9709912,3981,545.0,35268.0
OP,SIPO,15246630,3982,2153.0,35269.0
AB,SIPO,94890266,3984,1803.0,35270.0
GH,SIPO,17921477,3985,2007.0,35271.0
AB,SIPO,78493797,3986,3960.0,35272.0
WX,NULL,87679379,3986,2649.0,35273.0
WX,SIPO,32697832,3987,4992.0,35274.0
QR,LEASING,86586814,3987,1526.0,35275.0
CD,SIPO,242722,3989,2097.0,35276.0
YZ,SIPO,18163431,3990,10312.0,35277.0
IJ,SIPO,95958947,3991,1937.0,35278.0
ST,SIPO,15884882,3992,6738.0,35279.0
ST,SIPO,54010170,3993,7616.0,35280.0
KL,SIPO,10419178,3995,3601.0,35281.0
UV,NULL,18222165,3995,415.0,35282.0
YZ,POJISTNE,70030551,3995,983.0,35283.0
YZ,SIPO,29565316,3996,1511.0,35284.0
QR,SIPO,26202184,3998,2364.0,35285.0
KL,NULL,25096166,3998,1519.0,35286.0
IJ,SIPO,35235697,3999,4806.0,35287.0
AB,NULL,48404151,3999,2332.0,35288.0
KL,POJISTNE,77352034,3999,563.0,35289.0
OP,LEASING,382733,4003,3815.5,35291.0
YZ,SIPO,76160329,4003,3786.0,35292.0
ST,SIPO,6746900,4010,5948.0,35297.0
MN,LEASING,19982749,4010,1824.0,35298.0
MN,LEASING,22217119,4013,1003.0,35303.0
EF,SIPO,83890586,4013,6686.0,35304.0
ST,LEASING,76516663,4026,2620.4,35317.0
IJ,SIPO,95854043,4026,2618.0,35318.0
QR,NULL,60125994,4026,9711.0,35319.0
MN,SIPO,70536905,4033,1494.0,35334.0
OP,NULL,86237394,4033,2808.0,35335.0
OP,UVER,46252030,4033,1756.0,35336.0
MN,LEASING,39103245,4047,2988.0,35352.0
IJ,UVER,25790983,4052,2948.0,35364.0
WX,UVER,58010673,4059,5652.0,35372.0
YZ,LEASING,54565942,4066,3224.5,35381.0
CD,SIPO,35107851,4066,6893.0,35382.0
WX,NULL,20153117,4066,7246.0,35383.0
EF,LEASING,53343808,4071,1078.0,35391.0
WX,SIPO,88639789,4071,10272.0,35392.0
WX,UVER,16481298,4079,3312.0,35402.0
AB,SIPO,19063937,4079,5009.0,35403.0
QR,NULL,7362539,4079,218.0,35404.0
ST,POJISTNE,81205659,4079,321.0,35405.0
YZ,UVER,22211885,4081,5746.0,35409.0
UV,LEASING,18712330,4088,4235.7,35417.0
YZ,SIPO,76793396,4088,3315.0,35418.0
KL,NULL,26589399,4088,337.0,35419.0
WX,POJISTNE,65632182,4088,3.0,35420.0
YZ,SIPO,45072424,4091,4247.0,35422.0
ST,NULL,12956852,4091,185.0,35423.0
CD,LEASING,73299705,4091,907.0,35424.0
AB,SIPO,31954735,4099,1926.0,35433.0
IJ,NULL,40898221,4099,403.0,35434.0
QR,POJISTNE,6660080,4099,1298.0,35435.0
GH,UVER,75250422,4099,872.0,35436.0
MN,UVER,92376952,4116,4200.2,35462.0
IJ,SIPO,69320016,4116,14448.0,35463.0
CD,UVER,6366193,4127,4200.2,35472.0
QR,SIPO,34589725,4127,11105.0,35473.0
GH,NULL,77216887,4127,221.0,35474.0
QR,POJISTNE,28738975,4127,69.0,35475.0
YZ,LEASING,77345645,4131,2520.1,35478.0
OP,SIPO,66005611,4131,974.0,35479.0
UV,NULL,18379521,4131,4696.0,35480.0
